id,Machine failure,Probability
136588,0,0.9945159870147146
136589,0,0.9970224818770088
136590,0,0.9984823350152842
136591,0,0.9968045410271094
136592,0,0.9917787105232162
136593,0,0.994804420662594
136594,0,0.999435042354259
136595,0,0.9982315527499601
136596,0,0.9985342065899168
136597,0,0.9983567948479782
136598,0,0.9951085267096318
136599,0,0.9975696697909385
136600,0,0.9979882775359368
136601,0,0.9954651358333432
136602,0,0.9937424155328444
136603,0,0.9967967661867916
136604,0,0.9986599582043948
136605,0,0.9932556426751974
136606,0,0.9976805954195728
136607,0,0.9960118984765505
136608,0,0.9974754453805594
136609,0,0.9954489942323852
136610,0,0.994907146800348
136611,0,0.998975756851379
136612,0,0.997999779403985
136613,0,0.9970283511605647
136614,0,0.9988238596165427
136615,0,0.9992120457320477
136616,0,0.9982955675217728
136617,0,0.990988356546485
136618,0,0.9978473899501352
136619,0,0.9978588607092579
136620,0,0.9981511654423927
136621,0,0.9972276230411283
136622,0,0.9982099086521928
136623,0,0.9987268776029526
136624,0,0.9984740257375131
136625,0,0.9965144537721571
136626,0,0.9995812733250456
136627,0,0.99648469889218
136628,0,0.9965561886328456
136629,0,0.9995548980491069
136630,0,0.9988265451344529
136631,0,0.9942437387839498
136632,0,0.9963649417924809
136633,0,0.9983898387705016
136634,0,0.9983487220072103
136635,0,0.9886888982018107
136636,0,0.9867088271366736
136637,0,0.9966699493698566
136638,1,0.996955778050716
136639,0,0.994869157148709
136640,0,0.9891568184548886
136641,0,0.9975226468617435
136642,0,0.9978004509088695
136643,0,0.9634684388689851
136644,0,0.9988072381803234
136645,0,0.9988738527154889
136646,0,0.998995763471353
136647,0,0.989498727892501
136648,0,0.9826100830692354
136649,0,0.9977367316804233
136650,0,0.9944927118368597
136651,0,0.9988205060774697
136652,1,0.9869788835662202
136653,0,0.9981102888645375
136654,0,0.9979220508153709
136655,0,0.9949794902889303
136656,0,0.9954627363640369
136657,0,0.9960143628920876
136658,0,0.9979404962579501
136659,0,0.9976765443985547
136660,0,0.997925385522605
136661,0,0.9957770484326359
136662,0,0.9878598302732228
136663,0,0.9970119460726896
136664,0,0.9834265874596152
136665,0,0.9984387437337757
136666,0,0.9995145238733901
136667,0,0.9848252951064538
136668,0,0.996427655847187
136669,0,0.9976348766806311
136670,0,0.9957220423595501
136671,0,0.9978645487549263
136672,0,0.9975412349897859
136673,0,0.9985035498451399
136674,0,0.9992472652469981
136675,0,0.9965257656376598
136676,0,0.9973242580078221
136677,0,0.9972355516308679
136678,0,0.9987421605947812
136679,0,0.9980800761269454
136680,0,0.994084885125545
136681,0,0.998070131455241
136682,0,0.9981671655357846
136683,0,0.9981428444225499
136684,0,0.9955728933700766
136685,0,0.9890429609509063
136686,0,0.997428469052806
136687,0,0.9954875428909359
136688,0,0.9948413188806738
136689,0,0.9940296972803359
136690,0,0.9965473752595917
136691,0,0.9865009504310784
136692,0,0.9973186522856743
136693,0,0.9990468770836515
136694,0,0.9988786717427519
136695,0,0.9981110453552666
136696,0,0.9944907108123847
136697,0,0.9993701940487837
136698,0,0.993879284735128
136699,0,0.9952269939901356
136700,0,0.998329155694716
136701,0,0.997981749534932
136702,0,0.9987503585433685
136703,0,0.991244206305723
136704,0,0.9991792621609293
136705,0,0.999208212879155
136706,0,0.998339694530963
136707,0,0.9965736732514674
136708,0,0.989857917654135
136709,0,0.9997774555355999
136710,0,0.9979239630774123
136711,0,0.9961287032803515
136712,0,0.9993897632893065
136713,0,0.9977285986258658
136714,0,0.9874446108228307
136715,0,0.9933913383371883
136716,0,0.9984461822150699
136717,0,0.9954963940856675
136718,0,0.9857669101920034
136719,0,0.9972025974040828
136720,0,0.9997713505943311
136721,0,0.9978245312073629
136722,0,0.9987735591300989
136723,0,0.998205042027232
136724,0,0.9977753098340103
136725,0,0.9972110204059107
136726,0,0.9983634288681934
136727,0,0.998465306376221
136728,0,0.9988481333226313
136729,0,0.9969857235558616
136730,0,0.998965990601881
136731,0,0.9903751199915144
136732,0,0.9975839415626303
136733,0,0.9977938060414683
136734,0,0.9982328954307205
136735,0,0.9983112554538975
136736,0,0.9975456201740849
136737,0,0.9986295048361431
136738,0,0.9981734398900208
136739,0,0.9938775865236864
136740,0,0.997836737086879
136741,0,0.9798615631593036
136742,0,0.9969410139493499
136743,0,0.996967450148772
136744,0,0.9976250736892355
136745,0,0.9941688332554038
136746,0,0.9974883381240646
136747,0,0.9975769905917028
136748,0,0.9986975038595036
136749,0,0.9990034652260781
136750,0,0.9966828709317697
136751,0,0.997971711902355
136752,0,0.9989099341854852
136753,0,0.9856851824623432
136754,0,0.9976817510453844
136755,0,0.9895965582353874
136756,0,0.9986732498449428
136757,0,0.9915801779222796
136758,0,0.9981321620808256
136759,0,0.9975366394309495
136760,0,0.9984924095746446
136761,0,0.9987260097879105
136762,0,0.9764212522419011
136763,0,0.9971551565749088
136764,0,0.9979759582983398
136765,0,0.9966045128728516
136766,0,0.996349827107823
136767,0,0.9941640124630934
136768,0,0.9983646929608426
136769,0,0.9973656313738856
136770,0,0.9977153426295331
136771,0,0.9960713352226225
136772,0,0.9874221023937203
136773,0,0.9986927368462363
136774,0,0.9986023112617692
136775,0,0.9900100972229057
136776,0,0.999403337656424
136777,0,0.9983721867687475
136778,0,0.9971157539895774
136779,0,0.9975357344903968
136780,0,0.9992641455011294
136781,0,0.9941075546249832
136782,0,0.9977903963714047
136783,0,0.9995260020496726
136784,0,0.9986592886955453
136785,0,0.9962308743299976
136786,0,0.997524669243552
136787,0,0.9958399765430309
136788,0,0.9887903909175515
136789,0,0.997723067594366
136790,0,0.9992135569828947
136791,0,0.997434590634873
136792,0,0.9947068977762941
136793,0,0.9985507893893234
136794,0,0.9946386241434136
136795,0,0.9965160933538852
136796,0,0.9963790422451354
136797,0,0.9966997736666964
136798,0,0.9952651062819554
136799,0,0.9971337730629484
136800,0,0.9976324191318324
136801,0,0.9984009458369527
136802,0,0.9971702554531617
136803,0,0.9982795242335113
136804,0,0.9983844912398396
136805,0,0.9964668767274922
136806,0,0.9990263329470465
136807,0,0.9976883311590832
136808,0,0.9980094724733372
136809,0,0.998930450356768
136810,0,0.9946720852147529
136811,0,0.9923717469010506
136812,0,0.9993085148513782
136813,0,0.9844089176768301
136814,0,0.9967676082980234
136815,0,0.9991450843529023
136816,0,0.9989796542084227
136817,0,0.9987348571506826
136818,0,0.9936707330224256
136819,0,0.9991326832008163
136820,0,0.9989416387416774
136821,0,0.9985408279163333
136822,0,0.988119366434754
136823,0,0.9979178158335765
136824,0,0.9991435313407517
136825,0,0.9979031394282746
136826,1,0.9958664979255007
136827,0,0.9994738100969871
136828,0,0.9987410947152675
136829,0,0.996413186616005
136830,0,0.9974449895977643
136831,0,0.9985961956013509
136832,0,0.997387944309058
136833,0,0.9989210745522009
136834,1,0.9952334650940033
136835,0,0.9974288347509512
136836,0,0.9978418100873838
136837,0,0.9977111359243382
136838,0,0.9977837270970272
136839,0,0.9992203418339729
136840,0,0.9968898106072891
136841,0,0.9954550265357345
136842,0,0.9974417170355511
136843,0,0.998589798639853
136844,0,0.9965708144111752
136845,0,0.9970971274962684
136846,0,0.9982028044911233
136847,0,0.9991191336232723
136848,0,0.9980633690640821
136849,0,0.9975677210293168
136850,0,0.9967435432389471
136851,0,0.9980891842648338
136852,0,0.9953552094024286
136853,0,0.9949680362665528
136854,0,0.9978258010763246
136855,0,0.9960947857172545
136856,0,0.9820478249643813
136857,0,0.9963378563723344
136858,0,0.9974736761038724
136859,0,0.9989039031970849
136860,0,0.998095689384742
136861,0,0.9989141167259347
136862,0,0.993972400354821
136863,0,0.9991315022423093
136864,0,0.9994482533652173
136865,0,0.9970306223076119
136866,0,0.9969895976275956
136867,0,0.9928942553007082
136868,0,0.9984392366836883
136869,0,0.9972540604504853
136870,0,0.9967730647674307
136871,0,0.9990181527958297
136872,0,0.9965650398261217
136873,0,0.9990060131086644
136874,0,0.9992403082676437
136875,0,0.998253196712172
136876,0,0.9988448650179007
136877,0,0.9968035552005263
136878,0,0.9994913993388503
136879,0,0.9943088275913732
136880,0,0.9971311822244976
136881,0,0.9970046077759338
136882,0,0.9991232695266838
136883,0,0.998835886985357
136884,0,0.9978347720932
136885,0,0.9864203210076433
136886,0,0.9986204524493664
136887,0,0.9982281678409564
136888,0,0.9943493744351277
136889,0,0.9970837786679602
136890,0,0.9978304254716757
136891,0,0.9976475845492877
136892,0,0.9983103311732694
136893,0,0.9976360460302505
136894,0,0.9991302528159522
136895,0,0.998409965000651
136896,0,0.9986869609727277
136897,0,0.9952232878808582
136898,0,0.9978223926023471
136899,0,0.9982296234965696
136900,0,0.9979757543080292
136901,0,0.9978078203449596
136902,0,0.9982397281370077
136903,0,0.9993516408870554
136904,0,0.9966909510986337
136905,0,0.9981209368362143
136906,0,0.9990431915356052
136907,0,0.9974705970306409
136908,0,0.998592553908721
136909,0,0.998126087951992
136910,0,0.9961310425247981
136911,0,0.9963089616517438
136912,0,0.9924751468961398
136913,0,0.9924914926561383
136914,0,0.9988226582113305
136915,0,0.9965300268575248
136916,0,0.9989469720168701
136917,0,0.9974292732269923
136918,0,0.9991322957987283
136919,0,0.997106620384938
136920,0,0.9988214846868417
136921,0,0.9924263502870909
136922,0,0.9982697162286677
136923,0,0.9988226274352408
136924,0,0.9988905702749431
136925,0,0.9993821270309462
136926,0,0.9998295480582284
136927,0,0.9982197171475712
136928,0,0.9978549963711045
136929,0,0.997095752701505
136930,0,0.9970763593193299
136931,0,0.989113329950104
136932,0,0.9943339940098211
136933,0,0.9980658073471729
136934,0,0.9966549440454624
136935,0,0.998564361999172
136936,0,0.9947149712476516
136937,0,0.9991751194924455
136938,0,0.9988366094752728
136939,0,0.9987310035100282
136940,0,0.9981119450750056
136941,0,0.9862620844792974
136942,0,0.9986082632745861
136943,0,0.9984602467059526
136944,0,0.9254868065270934
136945,0,0.9925425748115457
136946,0,0.9953837080461797
136947,0,0.996992832856985
136948,0,0.9990075389419734
136949,0,0.9955361613999738
136950,0,0.9980934929518284
136951,0,0.9974671586766618
136952,0,0.9989896853138254
136953,0,0.9972986972664741
136954,0,0.9995199450482894
136955,0,0.9983846490132475
136956,0,0.9985455176149937
136957,0,0.9979019151095662
136958,0,0.9968623435537521
136959,0,0.9977462231022051
136960,1,0.9929145831634413
136961,0,0.9935332524438304
136962,0,0.9979157436465828
136963,0,0.991782455093743
136964,0,0.9951619461282267
136965,0,0.9901059567409659
136966,0,0.9884912946156601
136967,0,0.9979011671002341
136968,0,0.9899678564193415
136969,0,0.9992976573588702
136970,0,0.9945773833300824
136971,0,0.9958062954118116
136972,0,0.9955695765831234
136973,0,0.9953748376380375
136974,0,0.9994691379584821
136975,0,0.9919797103116282
136976,0,0.9984018247080433
136977,0,0.9958357962668088
136978,0,0.9981803620947122
136979,0,0.99887089345498
136980,0,0.9991964114786211
136981,0,0.9989590191282609
136982,0,0.9971604127154491
136983,0,0.9981348395318433
136984,0,0.9981441695203581
136985,0,0.9862653736360798
136986,0,0.998258509790461
136987,0,0.994795987050611
136988,0,0.9976557904508374
136989,0,0.9971579342796858
136990,0,0.9994250870047882
136991,0,0.9980897078948537
136992,0,0.9992579534336261
136993,0,0.9986204879477537
136994,0,0.9941296527321453
136995,0,0.9861845732137796
136996,0,0.9975925600747353
136997,0,0.9956212823124332
136998,0,0.9972686184865266
136999,0,0.9965235227300786
137000,0,0.980667449119445
137001,0,0.9982013533499065
137002,0,0.9964826013358858
137003,0,0.9970610363677491
137004,0,0.9609887010682832
137005,1,0.9987387521963543
137006,0,0.9994904739043386
137007,0,0.9982333901529991
137008,0,0.9965207441595163
137009,0,0.9897852724752116
137010,0,0.9952290630022127
137011,0,0.9959573211465076
137012,0,0.98797074535249
137013,0,0.9945484646485814
137014,0,0.9991210176972855
137015,0,0.990604504829568
137016,0,0.9956223711905332
137017,0,0.998669437944558
137018,0,0.9978699700279153
137019,0,0.998255938262399
137020,0,0.9691508235931119
137021,0,0.990717504512342
137022,0,0.9991342654293267
137023,0,0.9984215153975101
137024,0,0.9976275518738437
137025,0,0.9989389026900816
137026,0,0.9881183134493075
137027,0,0.9972911797886415
137028,0,0.998195988952955
137029,0,0.9986916656765118
137030,0,0.9922604959489012
137031,0,0.9921816557959131
137032,0,0.9967202153664316
137033,0,0.9955333788374559
137034,0,0.9950757841936307
137035,0,0.9888466259437118
137036,0,0.9955340468056054
137037,1,0.9904012523482277
137038,0,0.9958304459311993
137039,0,0.9984299428778839
137040,0,0.9989592319295981
137041,0,0.9920479355902452
137042,0,0.9991577450242072
137043,0,0.9976739314337245
137044,0,0.9987849771445712
137045,0,0.9986972853366392
137046,0,0.9986619487755162
137047,0,0.9982070615235511
137048,0,0.9948789881274456
137049,0,0.9934580693792183
137050,0,0.9992340468698554
137051,0,0.9967107004975094
137052,0,0.9935558025206307
137053,0,0.9976518716205237
137054,0,0.9986165597982767
137055,0,0.9971464819371448
137056,0,0.9987311280072302
137057,0,0.9987378878272137
137058,0,0.9977923196392698
137059,0,0.9935352738825939
137060,0,0.999191264196597
137061,0,0.998712236417441
137062,0,0.9912795915114122
137063,0,0.9947375071969676
137064,0,0.9956780804978167
137065,0,0.9883157492981948
137066,0,0.9953479279917302
137067,0,0.9988357521763666
137068,0,0.9981169072403452
137069,0,0.9973691132898714
137070,0,0.9968602223050526
137071,0,0.9975956541451263
137072,0,0.9990559554758359
137073,0,0.997975313839646
137074,0,0.9947157205846717
137075,0,0.9968729420041856
137076,0,0.9993047549229582
137077,0,0.9980147550689858
137078,0,0.9981681500715921
137079,0,0.9959334854062655
137080,0,0.995804195683947
137081,0,0.9959327336742662
137082,0,0.9986324917956032
137083,0,0.9996011961989957
137084,0,0.9974738396204919
137085,0,0.9945331795090051
137086,0,0.995170056970357
137087,0,0.9981813000047354
137088,0,0.9887051849693527
137089,0,0.9984724927457046
137090,0,0.997627323390555
137091,0,0.9991589998111883
137092,0,0.9921780679547163
137093,0,0.9946799409926568
137094,0,0.9887634272965766
137095,0,0.9959411625615037
137096,0,0.9988680227416606
137097,0,0.9930917344143801
137098,0,0.9937419424695646
137099,0,0.9967966601359317
137100,0,0.9985507672507831
137101,0,0.9974293200976732
137102,0,0.9951655323009909
137103,0,0.9899629694134273
137104,0,0.9995177350368085
137105,0,0.9989441385558206
137106,0,0.9820517901972691
137107,0,0.9972770059754008
137108,0,0.9986231919588279
137109,0,0.9981983566095675
137110,0,0.9904213839408067
137111,0,0.9848997784473318
137112,1,0.9788885648421822
137113,0,0.9832834890515588
137114,0,0.9987975351705193
137115,0,0.9991377671935211
137116,0,0.994623496475378
137117,0,0.9987357648500083
137118,0,0.9972060814022492
137119,0,0.9903807746960788
137120,0,0.998298944099142
137121,0,0.9988389932221052
137122,0,0.9951746754860438
137123,0,0.9978918777437906
137124,0,0.9877570176385293
137125,0,0.9990613445697626
137126,0,0.9991906371779085
137127,0,0.9965047017403064
137128,0,0.9986412393978572
137129,0,0.9982140141071446
137130,0,0.9980339098830852
137131,0,0.9973026258991211
137132,0,0.9982856114697091
137133,0,0.9983264937107056
137134,0,0.9882100362074313
137135,0,0.9943624353124116
137136,0,0.9990937999092266
137137,0,0.9991072617076256
137138,0,0.9971033394265159
137139,0,0.9987801080746066
137140,0,0.9906328446881849
137141,0,0.9982646683096329
137142,0,0.9971710764979459
137143,0,0.9980686505863063
137144,0,0.9981660626487033
137145,0,0.9990996342958093
137146,0,0.9973300986969494
137147,0,0.9993084256813471
137148,0,0.9934041456191085
137149,0,0.9973787143699547
137150,0,0.9946360155930903
137151,0,0.9986256456014424
137152,0,0.9968372962601207
137153,0,0.9826897518171448
137154,0,0.9964914444690446
137155,0,0.9972556405060184
137156,0,0.9931302107054019
137157,0,0.996760550609405
137158,0,0.998820628171036
137159,0,0.9974683648177385
137160,0,0.9971208215668725
137161,0,0.9977798261678739
137162,0,0.9969636229086439
137163,0,0.9992553040989999
137164,0,0.9975376393179795
137165,0,0.9959905697833484
137166,0,0.9970011952356298
137167,0,0.9958154362747346
137168,0,0.9971847581021923
137169,0,0.9965704287745738
137170,0,0.9983650476268902
137171,0,0.9977267872731589
137172,0,0.9986326424410178
137173,0,0.9965118626323564
137174,0,0.9994522297608175
137175,0,0.99591154964673
137176,0,0.998441994489723
137177,0,0.9953459255366519
137178,0,0.9982299299849837
137179,0,0.9969646656776102
137180,0,0.998988576301249
137181,0,0.9971386799658932
137182,0,0.9907579763233099
137183,0,0.9980528342542245
137184,0,0.9977816936511186
137185,0,0.9951957993442409
137186,0,0.9976051095131985
137187,0,0.9988680863849576
137188,0,0.9917030052525752
137189,0,0.9900292876340302
137190,0,0.998648848302242
137191,0,0.9980485376875778
137192,0,0.5240441541115264
137193,0,0.9986037944893463
137194,0,0.9979667610492138
137195,0,0.9865336368699441
137196,0,0.993847522453936
137197,0,0.9966555447643953
137198,0,0.9923710516270854
137199,0,0.9993134579770543
137200,0,0.9986702780476877
137201,0,0.9943248275401956
137202,0,0.9950869417031413
137203,0,0.9987719703761528
137204,0,0.9993712967575651
137205,0,0.9975856033618528
137206,0,0.9986581118653226
137207,0,0.9931918102091072
137208,0,0.9934587726673043
137209,0,0.9988491093075708
137210,0,0.9969559823707219
137211,0,0.9976324363935242
137212,0,0.9939360106835097
137213,0,0.9979071824279722
137214,0,0.9988243760039658
137215,0,0.9957098083003288
137216,0,0.9944301900769253
137217,0,0.9969176497655784
137218,0,0.9936226216738262
137219,0,0.998406112074995
137220,0,0.9954488092385512
137221,0,0.9961683825407457
137222,0,0.9946607415019018
137223,0,0.9980474953507635
137224,0,0.9971012699114693
137225,0,0.9991659438141706
137226,0,0.9986986149932124
137227,0,0.9976518141798715
137228,0,0.9918976336237856
137229,0,0.9971318703597
137230,0,0.9992273294520736
137231,0,0.9945780398385723
137232,0,0.998609277122813
137233,0,0.9967188215903572
137234,0,0.9985523677590156
137235,0,0.9985276886184954
137236,0,0.9988882871044741
137237,0,0.998996875592958
137238,0,0.9985730591757903
137239,0,0.9969774020398339
137240,0,0.9989399450189591
137241,0,0.992627434939038
137242,0,0.9913080722191986
137243,0,0.996467589894556
137244,0,0.9922112416008745
137245,0,0.9886594949845929
137246,0,0.9953260895565406
137247,0,0.9989849024728906
137248,0,0.9981104750086061
137249,0,0.992040719173189
137250,0,0.9979337977881414
137251,0,0.9964614406423576
137252,0,0.997442423809969
137253,0,0.9985881357553209
137254,0,0.999269868178528
137255,0,0.9931300987415854
137256,0,0.9937905295578504
137257,0,0.9986276040772583
137258,0,0.9990903482121246
137259,0,0.9988228965044353
137260,0,0.9954153064588291
137261,0,0.9967302387950964
137262,0,0.9965816138502107
137263,0,0.9927930131802876
137264,0,0.9896370447309952
137265,0,0.9915504843722276
137266,0,0.9985460405330924
137267,0,0.9993788717507394
137268,0,0.9992085069032333
137269,0,0.9986037425024705
137270,0,0.9988636823943545
137271,0,0.9987793353550166
137272,0,0.9839950599321243
137273,0,0.9990904349789891
137274,0,0.9985872626647371
137275,0,0.9981633802886201
137276,0,0.9991334402542176
137277,0,0.9951770544315407
137278,0,0.9981185380248808
137279,0,0.9936975743177627
137280,0,0.9995644434126041
137281,0,0.9978358338755322
137282,0,0.9975375657199271
137283,0,0.9933579006539835
137284,0,0.998063181605162
137285,0,0.9979785127825206
137286,0,0.9962625477314608
137287,0,0.9974137051950487
137288,0,0.9908105501868141
137289,0,0.9984707462030481
137290,0,0.9985549063403865
137291,0,0.9987530438885581
137292,0,0.9975258914762597
137293,0,0.9967799642225388
137294,0,0.9972718212998075
137295,0,0.9983376248486507
137296,0,0.9958205467200091
137297,0,0.9954928835855914
137298,0,0.9950990048449472
137299,0,0.9986124034738728
137300,0,0.9942636180056481
137301,0,0.9978672434179605
137302,0,0.9990422291771424
137303,0,0.9952533886848247
137304,0,0.993917613161525
137305,0,0.9844085386829395
137306,0,0.9939372889268038
137307,0,0.9979772058096164
137308,0,0.9972148842248215
137309,0,0.9982782409773938
137310,0,0.9970992569763526
137311,0,0.995166682875093
137312,0,0.9910892674089231
137313,0,0.9986130548429837
137314,0,0.9986870889650968
137315,0,0.9973061003723401
137316,0,0.9991312122200458
137317,0,0.9985851667110369
137318,0,0.9978304099859722
137319,0,0.9971790204663697
137320,0,0.9969891644897882
137321,0,0.9989417934305387
137322,0,0.9980374192323304
137323,0,0.9920057424833676
137324,0,0.9919521908743092
137325,0,0.9897749802224687
137326,0,0.9993229861949087
137327,0,0.9971634117743357
137328,0,0.9933645643067179
137329,0,0.9980732569597387
137330,0,0.9927300659967389
137331,0,0.9947849457242782
137332,0,0.9985576309700133
137333,0,0.995741516152806
137334,0,0.9963953435096331
137335,0,0.9973629459144235
137336,0,0.9843782960948766
137337,0,0.9983743013604389
137338,0,0.9963145706162229
137339,0,0.9985375420127791
137340,0,0.9992216429364095
137341,0,0.9993892975938
137342,0,0.9989752986414175
137343,0,0.9961991971358358
137344,0,0.9964683362446426
137345,0,0.9982670586542787
137346,0,0.9944790331443911
137347,0,0.9942074442910926
137348,0,0.997123156133447
137349,0,0.9983521702686128
137350,0,0.998515073220034
137351,0,0.9936539933915353
137352,0,0.998211480703688
137353,0,0.9962929044531345
137354,0,0.9994601498260876
137355,0,0.9985217620740662
137356,0,0.9995549733756697
137357,0,0.9988135635806633
137358,0,0.9993718551085089
137359,0,0.9982003207941983
137360,0,0.9959823952771848
137361,0,0.9985832070370616
137362,0,0.9978494078088153
137363,0,0.9989672716593395
137364,0,0.9945753548898352
137365,0,0.9992743551015444
137366,0,0.9956217535163728
137367,0,0.9821469114956914
137368,0,0.9985645148675916
137369,0,0.9974026530623791
137370,0,0.9992842190284711
137371,0,0.9933351350165633
137372,0,0.9984735263383597
137373,0,0.9970016894778322
137374,0,0.9991151002531589
137375,0,0.9984050253005672
137376,0,0.9981869655687763
137377,0,0.9995484917780697
137378,0,0.9975910542538222
137379,1,0.9883618944837583
137380,0,0.989112249138937
137381,0,0.9988419906286594
137382,0,0.9993964589412028
137383,0,0.9979931270383898
137384,0,0.9973686856058815
137385,1,0.9814012045531336
137386,0,0.9994021426649835
137387,0,0.9997481997144112
137388,0,0.9991744942750642
137389,0,0.9983516813148697
137390,0,0.999378945538633
137391,0,0.9989383224019038
137392,0,0.9990775694524007
137393,0,0.996581456798263
137394,0,0.9973637409334938
137395,0,0.9982964865188371
137396,0,0.9989900335582914
137397,0,0.9969931821139429
137398,0,0.9986357062663122
137399,0,0.9797699753910676
137400,0,0.9989107274369279
137401,0,0.9932739379089526
137402,0,0.9985813845527868
137403,0,0.9886509666465625
137404,0,0.9967345263711663
137405,0,0.9969240063632788
137406,0,0.9956259016283732
137407,0,0.9989903209081785
137408,0,0.9972583781917022
137409,0,0.9922512632779982
137410,0,0.9962131589582807
137411,0,0.9987783971714719
137412,0,0.9988308359591304
137413,0,0.993858201091146
137414,0,0.9991419395635158
137415,0,0.997785087036932
137416,0,0.9990867433055595
137417,0,0.9940574111709046
137418,0,0.9978451356948409
137419,0,0.9950147665421212
137420,0,0.9976252891580605
137421,0,0.9993895485372247
137422,0,0.9969520530016929
137423,0,0.9915299312392408
137424,0,0.9922631963593611
137425,0,0.9972577685786292
137426,0,0.9918328288976856
137427,0,0.9958285317856616
137428,0,0.9976081725611867
137429,0,0.9982436167262926
137430,0,0.9958175793962944
137431,0,0.9936301398803584
137432,0,0.9980439600418797
137433,0,0.996897583317955
137434,0,0.996504485791168
137435,0,0.9968710536793561
